waterbodyID,stationID,sampleID,sampleDate,analysisID,analysisDate,analystName,frozen,filtered,dilution,sampleTemperatureC,ChlaUGL,PhycoUGL,analysisRep,fluorometerType,photosAnalysis,commentAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,09/04/2015,739,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.5,0.7,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,09/04/2015,740,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,09/04/2015,741,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.65,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,09/04/2015,742,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.57,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/04/2015,743,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.6,1.07,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,09/04/2015,744,10/30/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,09/04/2015,745,10/30/2015,Vuarnelle Urena,Yes,No,1:2,22,0.47,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,09/22/2015,478,09/22/2015,Sophie Fournier,No,No,1:1,14.9,1.77,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,09/22/2015,479,09/22/2015,Sophie Fournier,No,No,1:1,18,1.72,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,09/22/2015,480,09/22/2015,Sophie Fournier,No,No,1:1,17.6,1.74,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,09/22/2015,481,09/22/2015,Sophie Fournier,No,No,1:1,14.8,1.84,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,482,09/22/2015,Sophie Fournier,No,No,1:1,19.6,1.62,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,09/22/2015,483,09/22/2015,Sophie Fournier,No,No,1:1,20.2,1.62,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,09/22/2015,484,09/22/2015,Sophie Fournier,No,No,1:1,19.9,1.37,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,09/22/2015,485,09/22/2015,Sophie Fournier,No,No,1:2,14.9,1.02,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,09/22/2015,486,09/22/2015,Sophie Fournier,No,No,1:2,18,2.06,30.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,09/22/2015,487,09/22/2015,Sophie Fournier,No,No,1:2,17.6,0.97,30.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,09/22/2015,488,09/22/2015,Sophie Fournier,No,No,1:2,14.8,1.09,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,489,09/22/2015,Sophie Fournier,No,No,1:2,19.6,0.77,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,09/22/2015,490,09/22/2015,Sophie Fournier,No,No,1:2,20.2,0.9,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,09/22/2015,491,09/22/2015,Sophie Fournier,No,No,1:2,19.9,0.8,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,492,09/22/2015,Sophie Fournier,No,No,1:4,19.6,0.67,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,493,09/22/2015,Sophie Fournier,No,No,1:4,19.6,0.67,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,09/22/2015,820,11/03/2015,Vuarnelle Urena,Yes,No,1:1,20.5,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,09/22/2015,821,11/03/2015,Vuarnelle Urena,Yes,No,1:1,20.7,0.57,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,09/22/2015,822,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.4,0.52,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,09/22/2015,823,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21.7,0.67,10,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,824,11/03/2015,Vuarnelle Urena,Yes,No,1:1,20.6,0.55,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,09/22/2015,825,11/03/2015,Vuarnelle Urena,Yes,No,1:1,21,0.27,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,09/22/2015,826,11/03/2015,Vuarnelle Urena,Yes,No,1:1,20.8,0.5,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,09/22/2015,827,11/03/2015,Vuarnelle Urena,Yes,No,1:2,20.5,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,09/22/2015,828,11/03/2015,Vuarnelle Urena,Yes,No,1:2,20.7,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,09/22/2015,829,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,09/22/2015,830,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21.7,0,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,831,11/03/2015,Vuarnelle Urena,Yes,No,1:2,20.6,0.07,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,09/22/2015,832,11/03/2015,Vuarnelle Urena,Yes,No,1:2,21,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,09/22/2015,833,11/03/2015,Vuarnelle Urena,Yes,No,1:2,20.8,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,834,11/03/2015,Vuarnelle Urena,Yes,No,1:4,20.6,0,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,09/22/2015,835,11/03/2015,Vuarnelle Urena,Yes,No,1:4,20.6,0,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,10/17/2015,612,10/17/2015,Vuarnelle Urena,No,No,1:1,18.1,1.74,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,10/17/2015,613,10/17/2015,Vuarnelle Urena,No,No,1:1,17.8,1.67,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,10/17/2015,614,10/17/2015,Vuarnelle Urena,No,No,1:1,17.6,1.94,2.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,10/17/2015,615,10/17/2015,Vuarnelle Urena,No,No,1:1,17.6,1.84,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,10/17/2015,616,10/17/2015,Vuarnelle Urena,No,No,1:1,18.2,1.44,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,10/17/2015,617,10/17/2015,Vuarnelle Urena,No,No,1:1,17.3,1.64,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,10/17/2015,618,10/17/2015,Vuarnelle Urena,No,No,1:1,17.3,1.44,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,10/17/2015,619,10/17/2015,Vuarnelle Urena,No,No,1:2,18.1,1.02,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,10/17/2015,620,10/17/2015,Vuarnelle Urena,No,No,1:2,17.8,0.82,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,10/17/2015,621,10/17/2015,Vuarnelle Urena,No,No,1:2,17.6,1.22,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,10/17/2015,622,10/17/2015,Vuarnelle Urena,No,No,1:2,17.6,1.27,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,10/17/2015,623,10/17/2015,Vuarnelle Urena,No,No,1:2,18.2,0.67,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,10/17/2015,624,10/17/2015,Vuarnelle Urena,No,No,1:2,17.3,1,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,10/17/2015,625,10/17/2015,Vuarnelle Urena,No,No,1:2,17.3,0.37,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,10/17/2015,991,12/01/2015,Vuarnelle Urena,Yes,No,1:1,20.7,1.29,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,10/17/2015,992,12/01/2015,Vuarnelle Urena,Yes,No,1:1,20.7,1.27,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,10/17/2015,993,12/01/2015,Vuarnelle Urena,Yes,No,1:1,20.8,1.32,2.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,10/17/2015,994,12/01/2015,Vuarnelle Urena,Yes,No,1:1,20.4,1.19,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,10/17/2015,995,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,1.04,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,10/17/2015,996,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,1.22,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,10/17/2015,997,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,1.59,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,10/17/2015,998,12/01/2015,Vuarnelle Urena,Yes,No,1:2,20.7,0.57,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,10/17/2015,999,12/01/2015,Vuarnelle Urena,Yes,No,1:2,20.7,0.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,10/17/2015,1000,12/01/2015,Vuarnelle Urena,Yes,No,1:2,20.8,0.72,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,10/17/2015,1001,12/01/2015,Vuarnelle Urena,Yes,No,1:2,20.4,0.57,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,10/17/2015,1002,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.55,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,10/17/2015,1003,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.62,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,10/17/2015,1004,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,06/25/2015,1,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,0.1,0.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,06/25/2015,2,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,0.1,0.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,06/25/2015,3,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,7,0.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,06/25/2015,4,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,0.1,0.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,A,06/25/2015,5,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,2.5,0.45,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,B,06/25/2015,6,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,1,0.75,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,C,06/25/2015,7,06/25/2015,Vuarnelle Urena,No,Yes,1:1,,0.1,0.35,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,06/25/2015,8,06/25/2015,Vuarnelle Urena,No,No,1:1,,10,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,06/25/2015,9,06/25/2015,Vuarnelle Urena,No,No,1:1,,2.5,0.75,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,06/25/2015,10,06/25/2015,Vuarnelle Urena,No,No,1:1,,16.68,0.9,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,06/25/2015,11,06/25/2015,Vuarnelle Urena,No,No,1:1,,0.1,0.97,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,A,06/25/2015,12,06/25/2015,Vuarnelle Urena,No,No,1:1,,0.1,0.82,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,B,06/25/2015,13,06/25/2015,Vuarnelle Urena,No,No,1:1,,0.92,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,C,06/25/2015,14,06/25/2015,Vuarnelle Urena,No,No,1:1,,2.5,0.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,06/25/2015,22,07/17/2015,Sophie Fournier,Yes,No,1:1,19.9,1.09,10,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,06/25/2015,23,07/17/2015,Sophie Fournier,Yes,No,1:1,17.4,1.24,10,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,06/25/2015,24,07/17/2015,Sophie Fournier,Yes,No,1:1,17.7,1.27,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,06/25/2015,25,07/17/2015,Sophie Fournier,Yes,No,1:1,17,1.14,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,06/25/2015,26,07/17/2015,Sophie Fournier,Yes,No,1:1,9.9,1.04,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,06/25/2015,27,07/17/2015,Sophie Fournier,Yes,No,1:1,9.7,1.22,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,06/25/2015,28,07/17/2015,Sophie Fournier,Yes,No,1:1,10.8,1.19,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,06/25/2015,29,07/17/2015,Sophie Fournier,Yes,No,1:2,19.9,0.57,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,06/25/2015,30,07/17/2015,Sophie Fournier,Yes,No,1:2,17.4,0.57,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,06/25/2015,31,07/17/2015,Sophie Fournier,Yes,No,1:2,17.7,0.7,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,06/25/2015,32,07/17/2015,Sophie Fournier,Yes,No,1:2,17,0.6,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,06/25/2015,33,07/17/2015,Sophie Fournier,Yes,No,1:2,9.9,0.47,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,06/25/2015,34,07/17/2015,Sophie Fournier,Yes,No,1:2,9.7,0.65,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,06/25/2015,35,07/17/2015,Sophie Fournier,Yes,No,1:2,10.8,0.6,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,07/02/2015,15,07/02/2015,Jamie Schicho,No,No,1:1,,0.92,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,07/02/2015,16,07/02/2015,Jamie Schicho,No,No,1:1,,1.04,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,07/02/2015,17,07/02/2015,Jamie Schicho,No,No,1:1,,1.19,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,07/02/2015,18,07/02/2015,Jamie Schicho,No,No,1:1,,0.8,2.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,07/02/2015,19,07/02/2015,Jamie Schicho,No,No,1:1,,0.85,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,07/02/2015,20,07/02/2015,Jamie Schicho,No,No,1:1,,0.97,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,07/02/2015,21,07/02/2015,Jamie Schicho,No,No,1:1,,0.92,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,07/02/2015,36,07/17/2015,Sophie Fournier,Yes,No,1:1,21.1,1.32,10,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,07/02/2015,37,07/17/2015,Sophie Fournier,Yes,No,1:1,20.8,1.29,15.37,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,07/02/2015,38,07/17/2015,Sophie Fournier,Yes,No,1:1,19.7,0.22,167.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,07/02/2015,39,07/17/2015,Sophie Fournier,Yes,No,1:1,19.6,1.42,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,07/02/2015,40,07/17/2015,Sophie Fournier,Yes,No,1:1,11,1.24,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,07/02/2015,41,07/17/2015,Sophie Fournier,Yes,No,1:1,12.3,1.24,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,07/02/2015,42,07/17/2015,Sophie Fournier,Yes,No,1:1,14.5,1.14,38.2,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,07/02/2015,43,07/17/2015,Sophie Fournier,Yes,No,1:2,21.1,0.57,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,07/02/2015,44,07/17/2015,Sophie Fournier,Yes,No,1:2,20.8,0.65,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,07/02/2015,45,07/17/2015,Sophie Fournier,Yes,No,1:2,19.7,0.7,7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,07/02/2015,46,07/17/2015,Sophie Fournier,Yes,No,1:2,19.6,0.72,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
